pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
FF,9/9/2022,96.4,"Profar, Jurickson",ground_ball,19,102.5,-7,96.9,2249,0.317,0.298,2
SI,9/9/2022,96.1,"Soto, Juan",fly_ball,391,101.7,32,96.1,2241,0.549,1.073,6
FF,9/9/2022,95,"Myers, Wil",ground_ball,40,98.9,-1,95.7,2484,0.386,0.371,2
KC,9/9/2022,85,"Alfaro, Jorge",ground_ball,12,106.4,-7,85.5,2376,0.363,0.332,2
FS,9/9/2022,88.1,"Profar, Jurickson",ground_ball,1,59.2,-57,88.4,1666,0.234,0.211,1
SL,9/9/2022,82.9,"Kim, Ha-Seong",popup,182,89.5,62,83.7,2330,0.003,0.003,3
FC,9/7/2022,90.4,"Myers, Wil",ground_ball,3,62.5,-38,90.6,2362,0.097,0.087,2
SI,9/7/2022,91.7,"Kim, Ha-Seong",line_drive,209,99.5,10,91.6,2150,0.766,0.709,4
CH,9/7/2022,82.8,"Azocar, José",ground_ball,2,75.1,-39,82.8,1700,0.106,0.101,2
SI,9/7/2022,91.9,"Nola, Austin",ground_ball,20,98.3,-5,91.7,2152,0.274,0.247,2
SI,9/7/2022,90.9,"Cronenworth, Jake",ground_ball,3,86.8,-41,90.5,2115,0.066,0.059,2
FC,9/7/2022,91.6,"Machado, Manny",ground_ball,52,109.7,-1,91.9,2161,0.477,0.429,4
SI,9/6/2022,92.1,"Myers, Wil",line_drive,307,85.5,24,91.3,2003,0.24,0.234,3
SI,9/6/2022,93,"Kim, Ha-Seong",fly_ball,283,77.5,34,92.5,1973,0.089,0.08,3
FC,9/6/2022,91.2,"Cronenworth, Jake",fly_ball,326,93.8,43,91,2124,0.009,0.008,3
CH,9/6/2022,89,"Bell, Josh",fly_ball,422,107,24,88.4,2007,0.917,1.784,6
FF,9/6/2022,94,"Alfaro, Jorge",ground_ball,38,112.9,-1,94.3,2421,0.503,0.453,4
SL,9/6/2022,83.9,"Profar, Jurickson",line_drive,203,99.4,9,83.4,2581,0.691,0.645,4
FF,9/6/2022,94.2,"Myers, Wil",line_drive,277,96.7,14,94.8,2504,0.9,0.897,4
FF,9/6/2022,94.2,"Kim, Ha-Seong",fly_ball,178,88.8,61,94.5,2422,0.009,0.009,3
SL,9/6/2022,84.4,"Alfaro, Jorge",line_drive,169,91.9,12,84.1,2640,0.869,0.85,4
FF,9/6/2022,94.6,"Cronenworth, Jake",ground_ball,6,92.4,-24,94.6,2536,0.086,0.077,2
FF,9/6/2022,96.4,"Machado, Manny",popup,121,85.4,68,96.5,2343,0.006,0.005,3
FF,9/5/2022,93.1,"Beaty, Matt",fly_ball,281,95.7,53,93.3,2216,0.006,0.005,3
SL,9/5/2022,82.5,"Kim, Ha-Seong",line_drive,174,86.5,12,82.6,2496,0.729,0.665,4
FF,9/5/2022,93.6,"Bell, Josh",line_drive,286,109.4,13,93.9,2067,0.849,0.913,5
FF,9/5/2022,91.6,"Bell, Josh",fly_ball,242,90.7,56,90.4,2348,0.006,0.005,3
SL,9/5/2022,85,"Profar, Jurickson",line_drive,317,87.3,22,85.6,1827,0.343,0.34,3
FF,9/5/2022,90.5,"Machado, Manny",line_drive,190,110.1,8,89.3,2345,0.783,0.768,4
FF,9/5/2022,94.7,"Nola, Austin",line_drive,296,96.1,17,95.8,2101,0.511,0.513,4
SL,9/5/2022,85.7,"Soto, Juan",ground_ball,10,89.3,-8,85.1,2327,0.154,0.151,2
FF,9/5/2022,95,"Grisham, Trent",line_drive,340,103.5,20,95.6,2269,0.557,0.745,6
SL,9/4/2022,83.7,"Bell, Josh",line_drive,265,99.4,14,85,2646,0.829,0.818,4
SL,9/4/2022,84.3,"Machado, Manny",popup,78,80.2,73,84.8,2612,0.009,0.008,3
FF,9/4/2022,93.6,"Machado, Manny",popup,164,90.7,64,95.2,2394,0.009,0.009,3
FF,9/4/2022,94.8,"Soto, Juan",line_drive,295,108.3,11,95.9,2398,0.903,0.929,5
FF,9/4/2022,95.1,"Soto, Juan",ground_ball,144,89.5,9,96.8,2340,0.554,0.502,4
FF,9/4/2022,94.4,"Kim, Ha-Seong",fly_ball,221,82.6,54,95.3,2375,0.023,0.021,3
FC,9/4/2022,91.8,"Cronenworth, Jake",ground_ball,68,106.9,1,92.8,2364,0.471,0.424,4
FF,9/4/2022,94.6,"Cronenworth, Jake",fly_ball,297,102.4,52,95.9,2226,0.017,0.027,3
FF,9/4/2022,94.3,"Profar, Jurickson",fly_ball,203,91.8,61,95.6,2236,0.003,0.003,3
FC,9/4/2022,93.1,"Profar, Jurickson",line_drive,222,104,14,93.9,2428,0.74,0.776,4
FF,9/4/2022,96.1,"Bell, Josh",ground_ball,4,91.2,-31,97.3,2195,0.091,0.088,2
FA,9/3/2022,62.8,"Myers, Wil",ground_ball,17,88.6,-8,62,1420,0.154,0.151,2
