pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
FF,9/18/2022,82.6,"Freeman, Freddie",ground_ball,5,70.3,-10,82.3,1787,0.071,0.067,2
SI,9/18/2022,100.1,"Bellinger, Cody",fly_ball,328,90.6,28,100.1,2406,0.103,0.131,3
SI,9/18/2022,92.6,"Bellinger, Cody",line_drive,136,98.3,10,92.5,2262,0.734,0.672,4
FF,9/18/2022,83.1,"Turner, Trea",line_drive,185,96.9,10,82.4,1922,0.703,0.643,4
SL,9/18/2022,82.9,"Turner, Trea",line_drive,307,93.7,23,83.3,2722,0.174,0.212,3
SL,9/18/2022,82.5,"Betts, Mookie",line_drive,187,83.8,15,83.7,2594,0.917,0.877,4
FF,9/18/2022,85.1,"Barnes, Austin",ground_ball,4,85.2,-30,84,1945,0.04,0.036,2
SL,9/18/2022,80.5,"Barnes, Austin",ground_ball,3,24.7,-28,81.2,2599,0.277,0.277,1
SL,9/17/2022,82.7,"Lux, Gavin",fly_ball,279,85.6,43,83.3,2345,0.011,0.014,3
FF,9/17/2022,93.7,"Thompson, Trayce",popup,169,71.2,57,94.3,2295,0.063,0.066,3
CH,9/17/2022,85.8,"Turner, Justin",ground_ball,20,68.2,-5,85.9,2233,0.083,0.075,2
SL,9/17/2022,82,"Thompson, Trayce",ground_ball,35,94.8,-1,82.9,2204,0.357,0.356,2
SI,9/17/2022,97.2,"Turner, Trea",ground_ball,16,102.5,-6,96.9,2370,0.323,0.301,2
SI,9/17/2022,97,"Betts, Mookie",ground_ball,21,96.7,-4,96.7,2407,0.3,0.282,2
FF,9/17/2022,93.8,"Muncy, Max",fly_ball,333,100.1,44,95.4,2221,0.046,0.076,3
FF,9/17/2022,94.4,"Smith, Will",line_drive,209,100.4,12,95.7,2230,0.917,0.904,4
FF,9/16/2022,94.3,"Freeman, Freddie",ground_ball,24,88.7,-6,94.7,2107,0.154,0.147,2
FF,9/16/2022,97,"Freeman, Freddie",ground_ball,14,91.9,-12,98.2,2232,0.146,0.133,2
FF,9/16/2022,96.1,"Turner, Trea",popup,158,91.1,66,97.3,2269,0.014,0.017,3
SL,9/16/2022,83.7,"Turner, Justin",popup,138,82.3,68,83.2,2390,0.006,0.005,3
