pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
FF,8/24/2022,93.7,"Lowe, Brandon",ground_ball,3,57.1,-34,93.3,2357,0.08,0.072,1
CH,8/24/2022,85.3,"Walls, Taylor",fly_ball,309,90.5,33,84.6,1660,0.06,0.105,3
SL,8/24/2022,86,"Paredes, Isaac",fly_ball,382,99.9,33,85.5,2188,0.406,0.802,6
CU,8/23/2022,76.1,"Siri, Jose",ground_ball,94,82,8,76.1,2512,0.4,0.37,4
CU,8/23/2022,76.5,"Bethancourt, Christian",fly_ball,205,63.4,31,76.6,2385,0.723,0.651,4
CH,8/23/2022,85,"Díaz, Yandy",line_drive,300,103.9,12,84.7,1908,0.889,0.893,4
FF,8/23/2022,94.6,"Arozarena, Randy",line_drive,271,100.4,17,94.3,2305,0.451,0.482,4
FF,8/23/2022,94.8,"Margot, Manuel",line_drive,212,103.4,9,95.3,2135,0.743,0.7,4
SI,8/23/2022,93.1,"Walls, Taylor",ground_ball,72,87.7,3,93.8,2311,0.323,0.291,2
SL,8/23/2022,49.4,"Walls, Taylor",line_drive,330,90.4,25,47.2,1350,0.16,0.207,3
SL,8/23/2022,48.2,"Paredes, Isaac",ground_ball,22,85.6,-8,46.1,1267,0.126,0.119,2
SL,8/23/2022,51.4,"Ramírez, Harold",ground_ball,113,94.8,5,49.2,1377,0.477,0.461,4
FF,8/22/2022,92.1,"Lowe, Brandon",fly_ball,174,92.4,67,91.6,2250,0.017,0.02,3
FC,8/22/2022,87.8,"Peralta, David",line_drive,101,103.5,5,87.5,2569,0.571,0.534,4
CH,8/22/2022,87.7,"Mejía, Francisco",popup,173,85,60,87.1,1543,0.026,0.033,3
SL,8/22/2022,86.6,"Arozarena, Randy",ground_ball,3,60.7,-24,86,2340,0.046,0.041,2
SI,8/22/2022,91.1,"Díaz, Yandy",fly_ball,290,91.2,37,90.1,2164,0.02,0.018,3
SL,8/21/2022,81.4,"Paredes, Isaac",ground_ball,134,88.8,8,81.4,2501,0.494,0.445,4
KC,8/20/2022,85.6,"Walls, Taylor",ground_ball,6,85.4,-25,85.5,2303,0.066,0.061,2
FF,8/20/2022,98.7,"Chang, Yu",fly_ball,298,86.1,41,99,2389,0.017,0.024,3
FF,8/20/2022,99.2,"Paredes, Isaac",line_drive,311,96.4,22,99.2,2490,0.209,0.252,3
FF,8/20/2022,98.5,"Mejía, Francisco",popup,97,92.6,72,98.9,2383,0.011,0.01,3
SL,8/19/2022,83.7,"Díaz, Yandy",ground_ball,10,91.8,-11,84.3,2437,0.16,0.153,2
SI,8/18/2022,97.6,"Walls, Taylor",ground_ball,6,72.3,-15,97.4,2350,0.06,0.059,2
FF,8/18/2022,95.6,"Chang, Yu",fly_ball,322,85.5,34,96.4,2112,0.02,0.026,3
SL,8/18/2022,85.9,"Arozarena, Randy",fly_ball,376,100.2,30,85.4,2421,0.503,0.935,6
SL,8/18/2022,89.2,"Lowe, Brandon",ground_ball,102,76.6,7,88.6,2522,0.343,0.359,2
SI,8/18/2022,94.7,"Díaz, Yandy",ground_ball,5,93.8,-24,94.6,2198,0.094,0.088,2
SL,8/18/2022,88.2,"Siri, Jose",ground_ball,4,107,-21,87.7,2528,0.177,0.159,2
FF,8/18/2022,96.6,"Quinn, Roman",ground_ball,70,102.5,3,96.5,2363,0.546,0.522,4
