pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
FF,9/16/2022,96.4,"Rosario, Amed",line_drive,181,85.2,10,95.9,2487,0.503,0.454,4
FF,9/16/2022,99.4,"Miller, Owen",ground_ball,3,78.3,-44,99.3,2111,0.109,0.098,2
FF,9/16/2022,96.2,"Kwan, Steven",ground_ball,24,91.5,-5,95.7,2494,0.166,0.149,2
CU,9/16/2022,87.3,"Giménez, Andrés",ground_ball,2,88.6,-44,87.2,2609,0.071,0.064,2
FF,9/16/2022,93.9,"Miller, Owen",ground_ball,137,96,6,93.6,2379,0.549,0.532,4
CU,9/16/2022,73.9,"Giménez, Andrés",ground_ball,8,75.6,-8,73.6,2424,0.083,0.075,2
FF,9/16/2022,100.6,"Gonzalez, Oscar",ground_ball,41,108.5,-3,100.7,2258,0.443,0.408,4
FF,9/16/2022,96.4,"Straw, Myles",ground_ball,44,88,-1,96,2478,0.243,0.225,2
FF,9/16/2022,97.2,"Naylor, Josh",line_drive,190,71.5,18,97.2,1771,0.771,0.703,4
FF,9/15/2022,90.2,"Straw, Myles",line_drive,291,87.5,23,91.2,2346,0.251,0.238,3
SL,9/15/2022,85.8,"Hedges, Austin",ground_ball,55,89.5,1,86.2,2569,0.277,0.249,2
FF,9/15/2022,98.7,"Giménez, Andrés",line_drive,320,106.4,13,98.3,2360,0.791,0.807,5
SI,9/15/2022,94.3,"Ramírez, José",ground_ball,5,101.7,-24,94,2064,0.137,0.123,2
FF,9/15/2022,96.8,"Straw, Myles",ground_ball,13,93.8,-15,96.8,2423,0.169,0.152,2
SL,9/15/2022,84.6,"Gonzalez, Oscar",line_drive,336,91.9,25,85.4,2233,0.134,0.146,3
FC,9/15/2022,87.3,"Rosario, Amed",ground_ball,22,106.9,-3,87,2338,0.423,0.381,4
SI,9/15/2022,96.3,"Palacios, Richie",line_drive,261,88.5,20,96,2264,0.469,0.479,4
SI,9/15/2022,94.9,"Kwan, Steven",ground_ball,5,93.7,-23,94.4,1978,0.089,0.08,2
SL,9/15/2022,88.2,"Benson, Will",line_drive,220,72.2,23,87.9,2331,0.931,0.869,4
FF,9/15/2022,96.9,"Naylor, Josh",fly_ball,276,91.2,48,97.3,2398,0.006,0.005,3
SL,9/14/2022,84.8,"Straw, Myles",fly_ball,202,70.8,45,83.5,2712,0.26,0.276,3
SL,9/14/2022,83.8,"Hedges, Austin",ground_ball,25,22.1,16,82.4,2529,0.234,0.24,1
SI,9/14/2022,91.5,"Freeman, Tyler",line_drive,286,100.7,18,89.9,2255,0.4,0.455,5
SL,9/14/2022,81.3,"Gonzalez, Oscar",ground_ball,11,84.8,-11,81.6,2340,0.126,0.113,2
CU,9/14/2022,74.8,"Giménez, Andrés",line_drive,254,85.8,17,72.6,2677,0.929,0.893,4
SL,9/14/2022,84.8,"Ramírez, José",fly_ball,398,100.2,30,85.2,2366,0.503,0.935,6
FC,9/14/2022,84,"Hedges, Austin",ground_ball,2,63.3,-50,83.2,2219,0.206,0.185,2
SL,9/14/2022,80.3,"Rosario, Amed",line_drive,218,73.9,21,80.6,2542,0.949,0.893,4
SI,9/14/2022,91.2,"Giménez, Andrés",ground_ball,49,34.1,16,90.3,2177,0.2,0.18,1
SI,9/14/2022,90.1,"Naylor, Josh",ground_ball,2,67.6,-37,89.5,2154,0.091,0.083,2
FF,9/13/2022,95.1,"Gonzalez, Oscar",ground_ball,22,100.9,-8,94.9,2506,0.257,0.231,2
FF,9/13/2022,94.3,"Giménez, Andrés",line_drive,219,68.1,31,94.6,2330,0.871,0.842,4
FF,9/13/2022,94.2,"Straw, Myles",fly_ball,263,89.4,48,93.6,2498,0.006,0.005,3
SL,9/13/2022,82.4,"Naylor, Josh",ground_ball,4,75.9,-26,82.8,2527,0.037,0.033,2
CH,9/12/2022,81,"Rosario, Amed",ground_ball,21,87.3,-3,79.8,2181,0.183,0.165,2
FC,9/12/2022,84.4,"Kwan, Steven",line_drive,186,77.5,15,83.5,2282,0.686,0.635,4
SL,9/12/2022,81.5,"Straw, Myles",ground_ball,7,84.3,-10,81.1,2503,0.123,0.111,2
SL,9/12/2022,80,"Giménez, Andrés",ground_ball,104,95.1,6,79.6,2554,0.494,0.459,4
SL,9/12/2022,80.2,"Miller, Owen",popup,94,66.2,71,80,2512,0.006,0.008,3
FF,9/12/2022,96,"Freeman, Tyler",fly_ball,224,79.7,50,96.1,2594,0.049,0.055,3
FF,9/11/2022,101.5,"Miller, Owen",line_drive,192,86.5,14,101,2246,0.931,0.872,4
SI,9/11/2022,97.3,"Miller, Owen",ground_ball,6,58.2,-27,97.6,2119,0.069,0.071,1
SI,9/11/2022,98.7,"Gonzalez, Oscar",popup,68,69.5,75,99,2148,0.006,0.006,3
SL,9/11/2022,90.1,"Kwan, Steven",fly_ball,237,85.2,51,90.6,2474,0.017,0.021,3
SI,9/11/2022,95.9,"Naylor, Josh",ground_ball,5,87.6,-30,95.6,1872,0.057,0.051,2
SI,9/11/2022,97.8,"Rosario, Amed",ground_ball,13,71.7,-12,98.2,2002,0.066,0.063,2
CH,9/11/2022,89,"Kwan, Steven",ground_ball,5,100.9,-17,89.3,1906,0.169,0.152,2
SL,9/11/2022,89.6,"Straw, Myles",line_drive,203,67.8,23,90.1,2507,0.891,0.831,4
SI,9/11/2022,96.1,"Straw, Myles",ground_ball,4,87.9,-22,95.9,2064,0.114,0.118,2
FF,9/10/2022,95.7,"Straw, Myles",ground_ball,5,80.8,-21,96.6,2455,0.034,0.031,2
FF,9/10/2022,98.9,"Gonzalez, Oscar",ground_ball,24,91,-4,99.7,2471,0.203,0.186,2
FF,9/10/2022,97.1,"Gonzalez, Oscar",ground_ball,8,92,-30,97.6,2502,0.094,0.094,2
KC,9/10/2022,84,"Naylor, Josh",ground_ball,31,89.3,-3,83.8,2760,0.197,0.177,2
FC,9/10/2022,87,"Naylor, Josh",line_drive,241,97.9,12,87.3,2218,0.906,0.873,4
FF,9/10/2022,96.8,"Ramírez, José",line_drive,236,75.3,23,97.3,2555,0.889,0.845,4
FF,9/10/2022,99.7,"Rosario, Amed",line_drive,303,101.1,15,100.3,2507,0.637,0.626,4
CU,9/9/2022,78.6,"Kwan, Steven",ground_ball,80,81.1,6,79.2,2532,0.306,0.275,2
SI,9/9/2022,89.6,"Straw, Myles",fly_ball,259,87.6,48,90.4,2055,0.009,0.009,3
SI,9/9/2022,90,"Hedges, Austin",ground_ball,5,93.5,-20,90.6,2132,0.103,0.093,2
CU,9/9/2022,78.4,"Palacios, Richie",fly_ball,248,71.9,37,78.9,2588,0.44,0.425,3
SI,9/9/2022,90.9,"Gonzalez, Oscar",ground_ball,8,80.8,-21,92.3,2119,0.034,0.031,2
FF,9/9/2022,91.4,"Naylor, Josh",ground_ball,66,101.6,2,92.5,2118,0.52,0.493,4
FF,9/9/2022,92.8,"Giménez, Andrés",fly_ball,326,90,38,93.3,2093,0.014,0.013,3
CH,9/9/2022,84.7,"Gonzalez, Oscar",ground_ball,5,81.1,-26,85.2,1723,0.051,0.051,2
FF,9/9/2022,94.7,"Naylor, Josh",popup,176,60,39,95.1,2106,0.414,0.373,3
SL,9/7/2022,82.4,"Miller, Owen",popup,73,72.5,77,82.7,2501,0.009,0.01,3
SL,9/7/2022,81.5,"Giménez, Andrés",ground_ball,109,43.2,36,81.7,2606,0.203,0.183,1
SL,9/7/2022,84.7,"Kwan, Steven",fly_ball,272,88.7,47,85.8,2559,0.009,0.012,3
SL,9/7/2022,82.7,"Gonzalez, Oscar",line_drive,201,80.8,17,82.9,2705,0.937,0.901,4
SI,9/7/2022,95.5,"Straw, Myles",ground_ball,5,81.8,-27,95.1,2453,0.046,0.041,2
SL,9/7/2022,80.7,"Straw, Myles",fly_ball,375,94.7,28,81.6,2448,0.177,0.26,5
SI,9/7/2022,97,"Maile, Luke",ground_ball,2,29.5,-53,95.9,2518,0.26,0.254,1
SI,9/7/2022,98.2,"Naylor, Josh",fly_ball,308,89.6,42,98,2578,0.006,0.005,3
FF,9/7/2022,93.3,"Maile, Luke",fly_ball,334,87.7,29,94,2523,0.071,0.089,3
FF,9/6/2022,91.5,"Freeman, Tyler",ground_ball,10,93.8,-16,91.8,2058,0.177,0.172,2
CH,9/6/2022,89.9,"Kwan, Steven",ground_ball,8,90.8,-16,89.3,1315,0.143,0.141,2
SL,9/6/2022,81.9,"Rosario, Amed",fly_ball,347,93.3,30,81.6,2665,0.109,0.176,3
SL,9/6/2022,88.5,"Straw, Myles",ground_ball,4,58.4,-23,87.7,2598,0.069,0.074,1
FF,9/6/2022,94.4,"Hedges, Austin",line_drive,346,95.3,24,93.5,2434,0.171,0.209,5
