pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
SL,8/20/2022,87.1,"Rizzo, Anthony",popup,90,86.3,73,87.3,2218,0.006,0.005,3
SL,8/19/2022,89.1,"Benintendi, Andrew",fly_ball,326,90.9,36,90.7,2140,0.037,0.054,3
SL,8/19/2022,88.6,"Donaldson, Josh",line_drive,141,106.6,8,89.7,1923,0.689,0.655,4
SI,8/18/2022,95.2,"LeMahieu, DJ",ground_ball,60,87.8,1,95.5,2243,0.277,0.249,2
SI,8/18/2022,94.8,"Trevino, Jose",line_drive,267,82.2,25,95.1,2163,0.283,0.276,3
FF,8/18/2022,96.1,"Torres, Gleyber",fly_ball,289,86.2,31,97.2,2348,0.04,0.045,3
FF,8/18/2022,96.5,"Donaldson, Josh",ground_ball,71,108.6,2,97.6,2284,0.543,0.492,4
SL,8/17/2022,81.9,"Gonzalez, Marwin",line_drive,300,102.5,17,80.4,2982,0.48,0.552,5
FF,8/17/2022,92.5,"Kiner-Falefa, Isiah",line_drive,315,88.7,22,94.2,2421,0.286,0.297,3
FF,8/17/2022,96.6,"Donaldson, Josh",fly_ball,349,100.1,34,96.8,2229,0.377,0.749,5
SL,8/17/2022,89,"Torres, Gleyber",ground_ball,11,94.8,-9,89.4,2476,0.206,0.185,2
FF,8/17/2022,94.1,"LeMahieu, DJ",line_drive,170,93.2,8,95.3,2393,0.549,0.503,4
CH,8/17/2022,91.5,"Torres, Gleyber",line_drive,174,98.6,8,91.4,2036,0.637,0.576,4
SL,8/16/2022,81.5,"Benintendi, Andrew",fly_ball,329,90.4,41,80.1,3021,0.011,0.015,3
CH,8/16/2022,85.1,"Trevino, Jose",ground_ball,0,56,-88,84.1,2021,0.154,0.139,1
CH,8/16/2022,91,"Judge, Aaron",ground_ball,10,98.8,-16,91.1,2138,0.143,0.129,2
SL,8/15/2022,81.9,"Judge, Aaron",ground_ball,95,80.4,7,82.3,2222,0.343,0.321,2
CH,8/15/2022,89.1,"Trevino, Jose",fly_ball,388,100.8,25,89.4,2148,0.56,0.884,6
CH,8/15/2022,90,"Benintendi, Andrew",ground_ball,21,100.6,-5,90.4,2226,0.274,0.247,2
SI,8/13/2022,93.9,"Kiner-Falefa, Isiah",ground_ball,2,48,-58,94.4,2166,0.203,0.183,1
SI,8/13/2022,95,"Trevino, Jose",ground_ball,1,75.3,-56,95.5,2216,0.229,0.206,2
SL,8/13/2022,82.8,"Rizzo, Anthony",fly_ball,372,100.4,36,82.8,2656,0.291,0.559,5
CH,8/12/2022,84.4,"Rizzo, Anthony",line_drive,151,84.1,13,85.6,2088,0.749,0.703,4
SI,8/10/2022,94.6,"Higashioka, Kyle",fly_ball,403,105.2,21,95.5,2224,0.729,1.102,6
SI,8/9/2022,98.2,"Kiner-Falefa, Isiah",ground_ball,5,83.5,-30,97.4,2328,0.037,0.033,2
SI,8/9/2022,97.7,"Trevino, Jose",ground_ball,1,77.7,-53,96.9,2171,0.2,0.183,2
FF,8/9/2022,96.6,"Benintendi, Andrew",fly_ball,258,74.2,32,95.8,2344,0.403,0.368,3
SL,8/9/2022,85.9,"Andújar, Miguel",ground_ball,3,78.7,-14,86.2,2928,0.097,0.103,2
SL,8/9/2022,83.4,"Torres, Gleyber",ground_ball,2,31.9,-38,83.7,2555,0.274,0.278,1
FF,8/9/2022,93,"Hicks, Aaron",line_drive,182,85.4,12,93.9,2288,0.663,0.607,4
SL,8/9/2022,87.4,"Kiner-Falefa, Isiah",ground_ball,27,82.7,-5,87.8,2832,0.151,0.151,2
SL,8/8/2022,83.4,"Kiner-Falefa, Isiah",fly_ball,269,82.6,35,83.6,2604,0.026,0.039,3
SL,8/8/2022,82,"Trevino, Jose",line_drive,264,88.5,19,82,2483,0.614,0.618,4
CH,8/7/2022,85.1,"Hicks, Aaron",fly_ball,341,96.7,26,84.6,1549,0.331,0.483,5
SL,8/7/2022,90.4,"Trevino, Jose",fly_ball,249,76.3,35,90.8,2375,0.151,0.136,3
FF,8/6/2022,95.6,"LeMahieu, DJ",ground_ball,50,94.2,0,95.3,2129,0.394,0.407,2
CH,8/6/2022,90.1,"Higashioka, Kyle",line_drive,278,92.4,17,89.6,1483,0.703,0.712,4
FF,8/6/2022,95.2,"Benintendi, Andrew",popup,186,94.6,63,95.2,2232,0.011,0.012,3
FF,8/5/2022,96.5,"Trevino, Jose",ground_ball,10,103.2,-13,97.4,2174,0.237,0.213,2
FF,8/5/2022,93.3,"Carpenter, Matt",fly_ball,365,97.4,30,93.6,2144,0.271,0.476,5
FF,8/5/2022,100,"Carpenter, Matt",ground_ball,4,54.7,-29,100.5,2612,0.097,0.105,1
FF,8/5/2022,100.3,"Judge, Aaron",popup,204,97.6,57,100.8,2663,0.017,0.024,3
SL,8/3/2022,86.6,"Higashioka, Kyle",fly_ball,396,102.9,34,85.7,2431,0.571,1.151,6
FS,8/2/2022,82.8,"Donaldson, Josh",fly_ball,239,90.1,54,84.1,1226,0.014,0.015,3
SL,7/31/2022,90,"Torres, Gleyber",line_drive,335,103.6,19,89.8,2404,0.526,0.679,5
SL,7/31/2022,89.4,"Judge, Aaron",fly_ball,302,90.5,39,89.5,2239,0.023,0.027,3
FF,7/31/2022,98.5,"Rizzo, Anthony",fly_ball,418,104,30,98.8,2475,0.74,1.478,6
FF,7/30/2022,96,"Judge, Aaron",fly_ball,286,86.7,35,95.2,2474,0.009,0.008,3
CU,7/29/2022,77.7,"Kiner-Falefa, Isiah",ground_ball,101,99.9,4,77.9,2453,0.557,0.519,4
SL,7/29/2022,83.3,"Benintendi, Andrew",ground_ball,13,74.9,-5,84.3,2407,0.094,0.086,2
SL,7/29/2022,85.9,"Donaldson, Josh",ground_ball,6,90.9,-16,87.2,2572,0.143,0.141,2
SL,7/29/2022,82.6,"Torres, Gleyber",ground_ball,141,88.3,10,83.7,2429,0.571,0.514,4
FF,7/29/2022,95.5,"Donaldson, Josh",popup,159,96.7,66,95.4,2165,0.026,0.036,3
SL,7/29/2022,82.9,"LeMahieu, DJ",fly_ball,290,92.8,47,82.9,2476,0,0,3
CH,7/29/2022,85.8,"Torres, Gleyber",line_drive,149,82.5,12,85.5,2410,0.566,0.513,4
CH,7/29/2022,85.9,"Judge, Aaron",fly_ball,370,105.1,29,85.8,2600,0.86,1.778,6
SI,7/28/2022,93.4,"Hicks, Aaron",fly_ball,304,88.3,32,93.8,2360,0.029,0.029,3
SI,7/28/2022,93.6,"Torres, Gleyber",popup,61,53.6,74,94.6,2253,0.003,0.003,1
SL,7/27/2022,84.2,"Higashioka, Kyle",fly_ball,363,98,34,84.2,2349,0.229,0.429,5
SL,7/27/2022,91.6,"Judge, Aaron",ground_ball,44,100.9,-1,91.1,2544,0.4,0.376,4
SI,7/27/2022,93.9,"Torres, Gleyber",fly_ball,373,101.4,30,95.4,2099,0.566,1.086,6
SI,7/26/2022,95.6,"Torres, Gleyber",popup,57,70,75,96.4,2383,0.006,0.006,3
SL,7/26/2022,91.9,"Judge, Aaron",ground_ball,1,59.5,-59,94,2285,0.254,0.237,2
CU,7/24/2022,84.2,"Kiner-Falefa, Isiah",popup,230,70.6,40,83.6,2420,0.454,0.474,3
SL,7/24/2022,85.2,"Carpenter, Matt",fly_ball,328,99.4,49,84.3,2155,0.006,0.005,3
FF,7/24/2022,93.3,"Torres, Gleyber",line_drive,253,104.3,13,91.8,2198,0.84,0.865,4
FF,7/24/2022,95.3,"Hicks, Aaron",ground_ball,43,102.6,-2,94.6,2386,0.36,0.328,4
SL,7/24/2022,85.5,"Rizzo, Anthony",ground_ball,69,83.3,4,84.8,2221,0.283,0.255,2
CH,7/24/2022,87.1,"Gonzalez, Marwin",popup,79,80.7,76,86.4,2011,0.011,0.012,3
FF,7/24/2022,95,"Torres, Gleyber",ground_ball,74,99.9,2,94.6,2495,0.443,0.399,4
FF,7/24/2022,95.9,"Rizzo, Anthony",popup,145,91.4,71,95,2489,0.011,0.012,3
FF,7/24/2022,97.3,"LeMahieu, DJ",ground_ball,7,101.4,-15,96.8,2341,0.2,0.18,2
CU,7/24/2022,84.6,"Trevino, Jose",line_drive,204,100.2,8,84,2424,0.671,0.622,4
FF,7/24/2022,94.9,"Kiner-Falefa, Isiah",ground_ball,9,97.2,-12,94.4,2315,0.217,0.214,2
SI,7/23/2022,97.5,"Carpenter, Matt",ground_ball,8,82.5,-19,96.9,2230,0.06,0.054,2
SI,7/23/2022,98.3,"Torres, Gleyber",fly_ball,210,72.8,46,99.2,1975,0.171,0.173,3
FF,7/23/2022,96.8,"Donaldson, Josh",ground_ball,25,97.8,-5,96,2164,0.274,0.247,2
CH,7/23/2022,91.9,"Rizzo, Anthony",ground_ball,8,97.2,-11,91.9,1690,0.203,0.183,2
SI,7/23/2022,98.6,"Judge, Aaron",line_drive,223,109.9,9,98.4,2146,0.831,0.831,5
FC,7/22/2022,89.1,"Stanton, Giancarlo",ground_ball,5,83.6,-20,89.7,2485,0.069,0.062,2
FF,7/22/2022,98.1,"Rizzo, Anthony",ground_ball,8,102.8,-12,98.5,2250,0.266,0.248,2
SI,7/21/2022,93.6,"Judge, Aaron",fly_ball,410,111,33,91.7,2096,0.894,1.866,6
CH,7/21/2022,87.5,"Rizzo, Anthony",fly_ball,310,96,43,85.9,1824,0.017,0.02,3
SI,7/21/2022,93.7,"LeMahieu, DJ",fly_ball,193,65.2,33,91.8,2168,0.771,0.724,4
FF,7/21/2022,93.6,"Hicks, Aaron",fly_ball,317,86,29,91.6,2405,0.071,0.088,3
FF,7/21/2022,94.6,"Donaldson, Josh",ground_ball,11,96.9,-13,92.4,2375,0.203,0.189,2
FF,7/21/2022,93.9,"Higashioka, Kyle",popup,148,86,66,91.9,2451,0.006,0.006,3
SI,7/21/2022,95.8,"LeMahieu, DJ",ground_ball,56,91.5,1,95.1,2309,0.349,0.321,2
CH,7/21/2022,91.4,"Carpenter, Matt",ground_ball,2,73.5,-42,90.6,2102,0.114,0.103,2
