pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
SI,8/13/2022,97.6,"Drury, Brandon",ground_ball,2,60,-56,97.5,2253,0.237,0.214,2
FF,8/13/2022,98.2,"Machado, Manny",fly_ball,136,87.3,69,97.6,2148,0.006,0.005,3
FF,8/13/2022,92.6,"Mazara, Nomar",popup,90,83.2,78,93.4,2574,0.017,0.021,3
FF,8/12/2022,86.8,"Kim, Ha-Seong",line_drive,286,80.9,29,86.4,2244,0.111,0.106,3
CH,8/12/2022,77.5,"Drury, Brandon",fly_ball,360,95,31,77,2008,0.154,0.27,5
FF,8/12/2022,97.8,"Bell, Josh",ground_ball,36,105.4,-3,97.4,2139,0.394,0.365,2
CH,8/12/2022,77.8,"Bell, Josh",ground_ball,17,66.3,-6,77.3,1966,0.097,0.093,2
SL,8/9/2022,71.8,"Machado, Manny",fly_ball,401,100,28,70.8,2218,0.571,1.053,6
FF,8/9/2022,96.7,"Kim, Ha-Seong",line_drive,379,103.4,19,97.4,2250,0.466,0.583,5
FC,8/9/2022,93.2,"Drury, Brandon",fly_ball,251,91.1,50,94.3,2506,0.014,0.018,3
FF,8/8/2022,93.6,"Cronenworth, Jake",fly_ball,345,92.8,34,93.5,2243,0.057,0.091,3
FF,8/8/2022,82.9,"Profar, Jurickson",ground_ball,120,83.8,10,82,1905,0.497,0.452,4
SL,8/8/2022,84.9,"Kim, Ha-Seong",ground_ball,96,94.7,6,85.6,2542,0.494,0.459,4
FF,8/7/2022,95.4,"Machado, Manny",ground_ball,16,94,-8,96.2,2252,0.223,0.212,2
FF,8/6/2022,94.6,"Profar, Jurickson",ground_ball,5,67.6,-25,95.2,2367,0.034,0.031,2
FF,8/6/2022,94.7,"Kim, Ha-Seong",ground_ball,55,98.9,0,95.3,2366,0.414,0.399,4
SL,8/6/2022,84.9,"Drury, Brandon",fly_ball,297,89.5,42,85.2,2525,0.006,0.005,3
FC,8/6/2022,92.7,"Bell, Josh",popup,78,67.5,76,93.4,2476,0.006,0.006,3
SL,8/6/2022,86.4,"Machado, Manny",fly_ball,188,73.2,52,86.3,2691,0.126,0.14,3
FF,8/5/2022,94.6,"Drury, Brandon",line_drive,284,90.3,20,95.4,2411,0.417,0.418,4
FF,8/5/2022,94.7,"Cronenworth, Jake",ground_ball,57,90.6,2,95.6,2383,0.343,0.318,2
CH,8/4/2022,92.1,"Soto, Juan",fly_ball,340,100.9,42,90.6,2239,0.117,0.216,3
SL,8/4/2022,87.3,"Machado, Manny",line_drive,286,86.7,20,86.9,2635,0.511,0.496,4
FF,8/4/2022,94.5,"Bell, Josh",ground_ball,46,66.9,3,94.2,2334,0.166,0.17,2
SI,8/4/2022,98,"Profar, Jurickson",popup,15,85.5,84,96.8,2488,0.014,0.014,3
SL,8/4/2022,88,"Cronenworth, Jake",fly_ball,327,94.3,39,87.1,2742,0.066,0.116,3
FC,8/4/2022,92.1,"Myers, Wil",ground_ball,23,79.3,-4,91.8,2106,0.126,0.114,2
FF,8/3/2022,100.2,"Soto, Juan",line_drive,211,106.5,11,100.7,2366,0.891,0.923,4
CH,8/2/2022,83.6,"Profar, Jurickson",ground_ball,137,96.3,7,84.2,1671,0.571,0.529,4
FC,8/2/2022,86.6,"Grisham, Trent",ground_ball,17,88.4,-5,85,2428,0.157,0.146,2
SI,8/2/2022,91.7,"Nola, Austin",fly_ball,227,70.4,36,89.5,2207,0.617,0.62,3
SI,8/2/2022,90.1,"Kim, Ha-Seong",line_drive,280,101.1,13,88.3,2129,0.897,0.901,4
CU,8/2/2022,80.5,"Myers, Wil",ground_ball,1,71,-50,79.4,2559,0.171,0.154,2
SI,8/2/2022,92.5,"Alfaro, Jorge",ground_ball,56,86.1,1,90.2,2278,0.289,0.272,2
SI,8/2/2022,90.9,"Profar, Jurickson",ground_ball,103,100,4,88.8,2271,0.557,0.519,4
FF,7/31/2022,98.6,"Machado, Manny",ground_ball,8,97.3,-23,99.7,2464,0.117,0.112,2
KC,7/31/2022,83.7,"Profar, Jurickson",line_drive,280,94.5,18,83.9,2789,0.474,0.479,4
FF,7/31/2022,99.1,"Grisham, Trent",fly_ball,338,100.4,36,99.9,2531,0.291,0.559,5
FF,7/30/2022,91.6,"Profar, Jurickson",fly_ball,375,103.4,34,91.5,2418,0.571,1.151,6
SL,7/30/2022,87.2,"Hosmer, Eric",popup,162,71.5,59,86.6,2868,0.043,0.042,3
KC,7/30/2022,84,"Profar, Jurickson",line_drive,102,103.2,5,83.8,2772,0.557,0.504,4
FA,7/29/2022,84.8,"Ruiz, Esteury",popup,122,72.3,67,83.9,1999,0.003,0.003,3
FA,7/29/2022,76,"Grisham, Trent",popup,161,87.6,66,75.2,1769,0.009,0.01,3
SL,7/27/2022,83.5,"Kim, Ha-Seong",ground_ball,41,72.5,2,84,2554,0.137,0.131,2
SL,7/27/2022,87.4,"Profar, Jurickson",line_drive,203,77.2,18,87.3,2163,0.926,0.877,4
CH,7/27/2022,89.8,"Grisham, Trent",ground_ball,141,70.6,14,90,2274,0.451,0.406,4
FF,7/27/2022,90.2,"Cronenworth, Jake",fly_ball,345,92.6,28,91.2,2217,0.131,0.187,3
SI,7/26/2022,94.8,"Mazara, Nomar",fly_ball,294,86.6,32,94.6,2335,0.034,0.046,3
SL,7/26/2022,87.9,"Machado, Manny",ground_ball,3,55.8,-31,88.8,2408,0.074,0.067,1
SL,7/26/2022,89,"Machado, Manny",ground_ball,64,82.3,3,89.1,2464,0.237,0.213,2
SI,7/26/2022,92.6,"Kim, Ha-Seong",ground_ball,5,107.6,-25,93.6,2041,0.149,0.134,2
SI,7/26/2022,94.7,"Alfaro, Jorge",line_drive,246,101.3,13,94.9,2099,0.897,0.901,4
