pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
FA,8/31/2022,50.1,"Sosa, Edmundo",ground_ball,66,97.3,2,48.8,1142,0.454,0.428,4
SL,8/31/2022,86,"Sosa, Edmundo",ground_ball,8,104.4,-11,85.5,1799,0.277,0.252,2
FF,8/31/2022,97.9,"Marsh, Brandon",ground_ball,41,90,-1,97.5,2242,0.249,0.225,2
CU,8/31/2022,82.2,"Hoskins, Rhys",ground_ball,15,93,-5,82.1,2295,0.217,0.195,2
FF,8/31/2022,97.1,"Vierling, Matt",line_drive,266,88.3,16,96.4,2179,0.926,0.877,4
FA,8/31/2022,49.5,"Maton, Nick",line_drive,178,85.6,14,48,1102,0.911,0.864,4
FA,8/31/2022,58.1,"Stubbs, Garrett",fly_ball,282,80.8,30,56.8,1302,0.077,0.069,3
SI,8/31/2022,91.7,"Schwarber, Kyle",line_drive,242,101.5,12,91.1,2304,0.917,0.903,4
SL,8/31/2022,83.8,"Realmuto, J.T.",ground_ball,12,76.4,-9,83.2,2066,0.086,0.08,2
CU,8/30/2022,77.6,"Marsh, Brandon",fly_ball,409,104.7,34,77.1,2599,0.697,1.434,6
FF,8/30/2022,89.1,"Vierling, Matt",line_drive,108,95.2,5,88.5,2276,0.477,0.461,4
CH,8/29/2022,83.2,"Realmuto, J.T.",fly_ball,249,94.5,56,81.9,2076,0.009,0.01,3
SI,8/28/2022,93.1,"Sosa, Edmundo",ground_ball,2,76.3,-42,93.2,1560,0.117,0.11,2
CH,8/28/2022,85.3,"Stott, Bryson",ground_ball,16,82.5,-6,85,1699,0.126,0.114,2
SI,8/28/2022,93.8,"Segura, Jean",fly_ball,275,78.3,31,94.2,2256,0.18,0.172,3
SI,8/26/2022,95.6,"Segura, Jean",ground_ball,17,105,-6,96.4,2146,0.363,0.33,2
SI,8/26/2022,96.2,"Stott, Bryson",ground_ball,25,81.8,-3,97.3,2083,0.177,0.177,2
FF,8/25/2022,92.9,"Sosa, Edmundo",ground_ball,52,98.5,0,91.6,2227,0.414,0.399,4
SI,8/25/2022,92.1,"Zimmer, Bradley",ground_ball,39,88.3,-1,90.5,2059,0.243,0.225,2
SI,8/24/2022,91.1,"Realmuto, J.T.",fly_ball,342,97.8,33,90.6,2322,0.251,0.492,5
FF,8/24/2022,91.6,"Bohm, Alec",fly_ball,333,89.7,30,90.7,2210,0.066,0.087,3
CH,8/24/2022,86.2,"Hoskins, Rhys",ground_ball,3,75.5,-37,85.9,1977,0.086,0.077,2
SL,8/24/2022,82.2,"Schwarber, Kyle",ground_ball,54,74.1,3,81.9,2347,0.151,0.136,2
FF,8/24/2022,92.6,"Munoz, Yairo",ground_ball,16,69.2,-8,91.2,2201,0.086,0.083,2
FC,8/24/2022,86.4,"Segura, Jean",fly_ball,227,71.8,32,85.2,2192,0.606,0.596,3
FF,8/23/2022,94.7,"Maton, Nick",ground_ball,94,98.5,5,96.7,2705,0.554,0.511,4
SL,8/23/2022,87.4,"Stott, Bryson",fly_ball,379,100.5,33,89.3,2623,0.406,0.802,6
SL,8/22/2022,84.6,"Realmuto, J.T.",line_drive,315,101.9,17,84.3,2763,0.489,0.57,5
SL,8/21/2022,82.5,"Bohm, Alec",ground_ball,10,98.4,-13,83.2,2594,0.226,0.228,2
SL,8/21/2022,82.4,"Hoskins, Rhys",popup,52,83.3,81,83.5,2508,0.017,0.02,3
SL,8/21/2022,92.4,"Maton, Nick",fly_ball,380,96.5,30,94,2239,0.271,0.476,5
SL,8/21/2022,92,"Stott, Bryson",fly_ball,355,96.9,37,93.3,2300,0.143,0.268,3
SL,8/21/2022,91,"Castellanos, Nick",fly_ball,225,68.9,29,92.3,2360,0.917,0.895,4
CH,8/20/2022,88.1,"Sosa, Edmundo",ground_ball,5,107.6,-15,87.7,1635,0.217,0.195,2
SI,8/20/2022,92.1,"Vierling, Matt",ground_ball,3,100.2,-34,91.1,1977,0.106,0.095,2
FF,8/20/2022,93.3,"Sosa, Edmundo",fly_ball,259,87.3,51,93.5,2514,0.014,0.017,3
CH,8/20/2022,83,"Bohm, Alec",fly_ball,365,101.2,22,81.7,2017,0.483,0.658,5
CH,8/20/2022,78.5,"Vierling, Matt",ground_ball,15,93.4,-9,78.6,1907,0.206,0.197,2
FF,8/20/2022,94,"Hoskins, Rhys",ground_ball,32,104.1,-1,94,2540,0.429,0.4,4
SL,8/19/2022,81.5,"Castellanos, Nick",fly_ball,267,89,49,82.1,2646,0.009,0.008,3
SI,8/19/2022,94.6,"Realmuto, J.T.",line_drive,281,94.4,18,95.1,2158,0.474,0.479,4
SI,8/19/2022,94.7,"Hoskins, Rhys",popup,167,90.2,64,95.6,2274,0.009,0.01,3
SL,8/16/2022,83.4,"Stubbs, Garrett",line_drive,366,97.4,23,83.4,2446,0.269,0.35,5
CH,8/16/2022,86.9,"Segura, Jean",ground_ball,26,101,-3,86.9,2169,0.303,0.273,2
CH,8/16/2022,88.1,"Hoskins, Rhys",fly_ball,422,108.6,27,88.5,2135,0.983,2.026,6
CH,8/16/2022,86.4,"Vierling, Matt",ground_ball,11,106.9,-8,87.4,1862,0.349,0.314,2
FA,8/16/2022,83.5,"Hoskins, Rhys",ground_ball,134,104.9,8,82.1,1917,0.691,0.665,4
FA,8/16/2022,79.6,"Stott, Bryson",popup,105,80.4,73,77.9,1733,0.009,0.008,3
FF,8/14/2022,90.9,"Hoskins, Rhys",popup,137,85.5,66,91.7,2273,0.006,0.006,3
CH,8/14/2022,86.6,"Sosa, Edmundo",line_drive,171,88.9,13,86.5,1132,0.903,0.881,4
SL,8/13/2022,92.1,"Bohm, Alec",fly_ball,263,87.2,42,94.1,2198,0.011,0.015,3
SL,8/12/2022,84.4,"Bohm, Alec",popup,138,81.9,62,84,2283,0.014,0.013,3
CH,8/12/2022,84.5,"Hoskins, Rhys",fly_ball,254,99.1,51,84.3,1273,0.006,0.007,3
SL,8/12/2022,84.6,"Bohm, Alec",fly_ball,252,83,47,84.7,2533,0.009,0.008,3
FF,8/12/2022,92.5,"Hoskins, Rhys",ground_ball,5,20.9,-28,92.7,2493,0.277,0.273,1
SL,8/11/2022,90.6,"Marsh, Brandon",ground_ball,2,59.1,-37,91.1,2700,0.091,0.082,1
SL,8/11/2022,80.6,"Stubbs, Garrett",fly_ball,192,85.1,58,80.5,2486,0.023,0.022,3
FF,8/11/2022,96,"Stott, Bryson",ground_ball,75,98.7,2,96,2549,0.426,0.384,4
SL,8/10/2022,89.3,"Realmuto, J.T.",ground_ball,105,93.5,7,88.3,2226,0.5,0.45,4
FF,8/10/2022,97.7,"Bohm, Alec",line_drive,263,93.7,16,96.9,2268,0.737,0.756,4
SI,8/10/2022,98.5,"Hoskins, Rhys",line_drive,136,65.6,16,97.7,2279,0.463,0.417,2
FF,8/10/2022,97.7,"Schwarber, Kyle",line_drive,153,110.4,8,96.4,2172,0.783,0.768,4
CH,8/10/2022,92.6,"Marsh, Brandon",ground_ball,60,98.9,2,91.6,2171,0.426,0.384,4
SI,8/10/2022,98.2,"Stott, Bryson",line_drive,183,92.7,8,97.7,2265,0.549,0.503,4
SL,8/10/2022,86.1,"Castellanos, Nick",line_drive,190,95.3,12,85.4,2481,0.894,0.873,4
SI,8/7/2022,94.7,"Vierling, Matt",line_drive,186,70.1,18,94.5,2091,0.697,0.627,4
SL,8/7/2022,85,"Maton, Nick",fly_ball,366,98.6,24,85.2,2454,0.44,0.634,5
SI,8/7/2022,94.3,"Marsh, Brandon",line_drive,230,105.3,12,94,2139,0.857,0.856,4
SI,8/7/2022,94.2,"Stott, Bryson",line_drive,308,99.1,17,94.6,2168,0.466,0.486,4
SI,8/7/2022,96.5,"Maton, Nick",line_drive,146,92.2,8,97.7,2281,0.571,0.538,4
SI,8/7/2022,94,"Marsh, Brandon",line_drive,219,74.4,21,94.6,2228,0.949,0.893,4
SI,8/5/2022,93.9,"Castellanos, Nick",ground_ball,135,77,13,93.6,1994,0.471,0.424,4
SL,8/5/2022,84.1,"Realmuto, J.T.",ground_ball,112,94.2,7,84.4,2551,0.5,0.45,4
SL,8/3/2022,79.4,"Castellanos, Nick",fly_ball,420,104,27,79.9,2878,0.837,1.641,6
SL,8/3/2022,79.9,"Realmuto, J.T.",ground_ball,7,66,-15,80.2,2931,0.043,0.039,2
SL,8/3/2022,83.2,"Gregorius, Didi",ground_ball,105,83.3,8,83.6,2090,0.423,0.392,4
CU,8/3/2022,74.6,"Bohm, Alec",line_drive,267,79.7,26,75.1,2865,0.311,0.29,3
FF,8/2/2022,94.1,"Gregorius, Didi",line_drive,299,82.5,27,93,2114,0.134,0.13,3
CU,8/2/2022,76.3,"Munoz, Yairo",ground_ball,37,76.9,-1,75.3,3023,0.131,0.121,2
FF,8/2/2022,93.8,"Vierling, Matt",ground_ball,5,95.7,-21,94.5,2455,0.137,0.142,2
FF,8/2/2022,93.7,"Stott, Bryson",line_drive,115,80.2,8,94,2367,0.36,0.334,4
CH,7/31/2022,85.1,"Gregorius, Didi",fly_ball,330,90.6,26,85.8,1802,0.137,0.173,3
CH,7/31/2022,85.5,"Stott, Bryson",popup,60,61.9,77,86.2,1762,0.006,0.006,3
FF,7/31/2022,96.4,"Bohm, Alec",ground_ball,9,97.6,-19,96.8,2139,0.131,0.118,2
SI,7/30/2022,95.6,"Hoskins, Rhys",ground_ball,30,66.5,0,96.9,2235,0.137,0.135,2
SL,7/30/2022,84.1,"Schwarber, Kyle",ground_ball,4,38.1,-19,84.3,2472,0.231,0.235,1
SI,7/30/2022,95.6,"Schwarber, Kyle",ground_ball,78,70.7,7,96.6,2264,0.183,0.165,2
SL,7/30/2022,87.8,"Vierling, Matt",fly_ball,233,84.2,52,88.6,2362,0.023,0.028,3
SI,7/30/2022,94.8,"Vierling, Matt",ground_ball,8,101.7,-17,95.8,2237,0.206,0.195,2
CH,7/29/2022,86.3,"Stott, Bryson",ground_ball,5,68.9,-19,86.1,1785,0.046,0.041,2
SI,7/29/2022,96.4,"Vierling, Matt",ground_ball,2,95.2,-39,96.6,2544,0.083,0.075,2
SI,7/29/2022,94.5,"Vierling, Matt",ground_ball,7,75,-15,94.7,2054,0.066,0.067,2
CH,7/29/2022,90.1,"Castellanos, Nick",line_drive,237,97.4,14,90.5,1519,0.9,0.897,4
SI,7/29/2022,93.1,"Schwarber, Kyle",fly_ball,345,93.5,26,93.5,1821,0.149,0.183,3
SI,7/29/2022,94.6,"Realmuto, J.T.",fly_ball,383,106.9,40,95.1,2141,0.429,0.864,6
SI,7/29/2022,95.3,"Stott, Bryson",fly_ball,258,90.8,52,96.6,2255,0.017,0.021,3
SI,7/29/2022,95.4,"Bohm, Alec",fly_ball,219,69.4,42,95.5,2345,0.403,0.4,3
CH,7/29/2022,89.3,"Hoskins, Rhys",fly_ball,410,103.7,28,89.4,1701,0.814,1.639,6
SL,7/29/2022,87.9,"Hoskins, Rhys",ground_ball,58,104.1,1,88.1,2999,0.466,0.42,4
SI,7/28/2022,91.3,"Stott, Bryson",line_drive,266,81.9,22,91.2,2077,0.646,0.634,4
FF,7/28/2022,91.4,"Gregorius, Didi",line_drive,202,86,15,93.3,2547,0.951,0.903,4
FF,7/28/2022,91.3,"Stott, Bryson",ground_ball,132,99.4,6,92.7,2634,0.62,0.579,4
SI,7/27/2022,92,"Stott, Bryson",ground_ball,52,93.3,1,92.1,2005,0.4,0.403,2
CH,7/27/2022,85.6,"Castellanos, Nick",ground_ball,19,88.3,-6,85.8,1777,0.143,0.137,2
FC,7/26/2022,91.7,"Bohm, Alec",ground_ball,44,102.6,0,92.7,2528,0.469,0.441,4
FF,7/26/2022,90.9,"Realmuto, J.T.",fly_ball,383,105.8,42,90.9,2060,0.294,0.588,6
SL,7/26/2022,81.7,"Stott, Bryson",fly_ball,273,90.8,47,82.5,2503,0.006,0.008,3
FC,7/25/2022,89.6,"Stott, Bryson",fly_ball,378,97.7,24,89.3,2400,0.374,0.513,5
FF,7/25/2022,96.4,"Munoz, Yairo",ground_ball,4,83.6,-36,96,2440,0.06,0.054,2
FC,7/24/2022,94.4,"Gregorius, Didi",line_drive,299,87.5,21,95.3,2772,0.434,0.437,3
FC,7/24/2022,94.2,"Bohm, Alec",line_drive,267,84.1,20,94.7,2722,0.683,0.664,4
SI,7/24/2022,91.5,"Gregorius, Didi",fly_ball,280,79.7,31,91,2294,0.089,0.088,3
CH,7/24/2022,84.2,"Stott, Bryson",ground_ball,16,82.9,-7,83.4,2109,0.126,0.121,2
FS,7/23/2022,86.7,"Realmuto, J.T.",line_drive,290,90.4,19,85.7,1672,0.526,0.52,4
SI,7/23/2022,91.2,"Bohm, Alec",ground_ball,7,88.2,-23,92.4,2182,0.1,0.096,2
FF,7/23/2022,93.1,"Bohm, Alec",ground_ball,41,99.8,-2,92.6,2393,0.351,0.326,2
FF,7/23/2022,93.6,"Hoskins, Rhys",ground_ball,3,75.2,-35,93.7,2580,0.077,0.069,2
SI,7/23/2022,93.3,"Gregorius, Didi",line_drive,275,96.2,17,92.8,2303,0.511,0.513,4
FF,7/22/2022,94.7,"Gregorius, Didi",ground_ball,69,85.5,4,95.5,2376,0.354,0.34,2
FF,7/22/2022,92.4,"Bohm, Alec",fly_ball,267,83.8,47,92.9,2198,0.003,0.003,3
SL,7/17/2022,82.9,"Hoskins, Rhys",fly_ball,350,95.1,30,81.8,1923,0.151,0.246,5
SL,7/16/2022,87.5,"Hall, Darick",fly_ball,307,81.2,34,86.5,2760,0.029,0.026,3
CH,7/16/2022,87.5,"Herrera, Odúbel",line_drive,230,91.1,12,86.1,1903,0.84,0.811,4
FF,7/16/2022,93.3,"Gregorius, Didi",fly_ball,376,103.4,27,92.3,2342,0.76,1.451,6
SI,7/16/2022,93.3,"Bohm, Alec",line_drive,178,84.1,15,92.1,2195,0.917,0.877,4
SL,7/16/2022,85.7,"Stott, Bryson",ground_ball,74,93.6,2,85.6,2835,0.411,0.388,4
SI,7/16/2022,93.1,"Realmuto, J.T.",ground_ball,26,76.8,-3,91.6,2082,0.114,0.103,2
CH,7/15/2022,91.6,"Stott, Bryson",fly_ball,319,85.9,28,90.6,2095,0.086,0.105,3
CH,7/15/2022,92.4,"Realmuto, J.T.",ground_ball,42,104.4,0,91.4,2018,0.457,0.426,4
SI,7/15/2022,97.8,"Hall, Darick",fly_ball,338,99.7,29,96.5,2193,0.506,0.921,6
SI,7/15/2022,97.7,"Castellanos, Nick",ground_ball,19,90.4,-7,96.8,2177,0.149,0.134,2
SL,7/15/2022,82.9,"Stott, Bryson",ground_ball,7,92.5,-13,83.7,2120,0.137,0.123,2
FF,7/15/2022,92.4,"Realmuto, J.T.",popup,199,63.7,34,92.4,2104,0.694,0.629,4
KC,7/13/2022,77.3,"Stott, Bryson",fly_ball,415,102.8,27,75.8,2396,0.76,1.451,6
SL,7/13/2022,88.2,"Hall, Darick",fly_ball,284,87.8,44,87.5,2356,0.006,0.005,3
FF,7/12/2022,98.2,"Herrera, Odúbel",line_drive,356,98.8,19,99.7,2204,0.366,0.44,4
