pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
SL,8/19/2022,84.5,"Turner, Justin",ground_ball,1,51.2,-66,84.2,1851,0.234,0.219,1
SI,8/19/2022,90.8,"Smith, Will",ground_ball,26,81.4,-2,91,2111,0.174,0.166,2
SL,8/19/2022,81.8,"Thompson, Trayce",line_drive,165,102.6,10,81.8,2715,0.837,0.822,4
SI,8/19/2022,92.3,"Turner, Trea",ground_ball,7,87.3,-19,92.3,2081,0.094,0.085,2
CU,8/18/2022,79.9,"Lux, Gavin",ground_ball,27,95.9,-3,79.3,2500,0.3,0.277,2
CU,8/17/2022,75.6,"Muncy, Max",popup,63,79.7,79,76.3,2180,0.014,0.016,3
SL,8/17/2022,85.1,"Betts, Mookie",ground_ball,19,95.7,-6,85.4,2955,0.237,0.213,2
CU,8/16/2022,81.2,"Freeman, Freddie",ground_ball,30,95.9,-3,81.2,1999,0.3,0.277,2
FF,8/16/2022,87.6,"Turner, Justin",line_drive,223,83.5,16,89.7,2158,0.929,0.89,4
CH,8/16/2022,82.3,"Turner, Trea",line_drive,204,77.4,18,82.5,1585,0.926,0.877,4
CH,8/16/2022,82.6,"Betts, Mookie",ground_ball,42,96.8,0,82.7,1669,0.366,0.329,2
FF,8/16/2022,87.3,"Smith, Will",fly_ball,338,97.4,36,89.1,2200,0.146,0.264,3
CH,8/15/2022,79.7,"Bellinger, Cody",ground_ball,5,79.9,-20,80.4,1642,0.049,0.049,2
SL,8/15/2022,83,"Muncy, Max",line_drive,314,96.8,21,83.2,2436,0.254,0.311,4
SI,8/15/2022,93,"Smith, Will",ground_ball,9,100.2,-12,93.4,2105,0.251,0.245,2
FF,8/14/2022,99.1,"Freeman, Freddie",ground_ball,12,71.9,-13,100.3,2346,0.051,0.046,2
SL,8/14/2022,81.3,"Turner, Trea",fly_ball,258,74.5,41,81.7,2254,0.22,0.222,3
FF,8/13/2022,88.6,"Wolters, Tony",fly_ball,319,87.1,34,89.4,1917,0.017,0.02,3
SL,8/13/2022,78.8,"Taylor, Chris",fly_ball,346,99.7,44,79.4,2462,0.046,0.076,3
FA,8/13/2022,70.1,"Alberto, Hanser",ground_ball,75,91.9,4,68.4,1734,0.406,0.381,4
